request_id,effect_logit,effect_OR
NCT00811798,0.2716589290367174,1.3121393923357303
NCT00190996,0.2747488721573082,1.3162000988695606
NCT00253123,0.2769810736600627,1.3191414042800522
NCT00558259,0.2769810736600627,1.3191414042800522
NCT00714285,0.2825125551391344,1.3264584288623342
NCT00139815,0.2825125551391344,1.3264584288623342
NCT01429311,0.28570365979519197,1.330698057482328
NCT04354480,0.290552015632243,1.3371654205466263
NCT01357889,0.2909646864421079,1.337717343557072
NCT02053493,0.29306183365461735,1.3405256774707972
NCT04640168,0.2946616368993617,1.342671971165323
NCT01106651,0.2947967729482773,1.3428534268108194
NCT02000804,0.29527595120756683,1.3434970471704861
NCT03391765,0.29797936056742574,1.3471339835116007
NCT00449644,0.2988011649180281,1.3482415191065478
NCT00266617,0.2998526160884538,1.3496598747650155
NCT03205150,0.30406791861538496,1.3553611072133924
NCT00725712,0.3040985519377149,1.3554026270630053
NCT01323959,0.3040985519377149,1.3554026270630053
NCT04353206,0.30561159744384986,1.3574549651658223
NCT00120289,0.3093230305091863,1.3625024292768875
NCT04409353,0.31062799514689865,1.3642816073956705
NCT01214239,0.31062799514689865,1.3642816073956705
NCT01245062,0.31113044547352425,1.3649672633745262
NCT02525874,0.3123522133530331,1.3666359557032686
NCT03951753,0.3123797634322496,1.366673607150756
NCT00092911,0.3184062988617283,1.3749347821936173
NCT00965068,0.3192873730714806,1.3761467356023431
NCT01357850,0.32779804870022045,1.3879086540283903
NCT02173691,0.32973766064900606,1.3906032706480795
NCT00041119,0.3298585531381685,1.3907713943011444
NCT02045797,0.3330451163399396,1.3952102438295086
NCT00073164,0.3343241366819646,1.3969958878068267
NCT02196714,0.33530789486457735,1.3983708701567117
NCT01466361,0.3358958028775292,1.3991932253072603
NCT00548171,0.3437829657649559,1.4102725248719967
NCT00071695,0.34380583964990075,1.410304783652412
NCT01085812,0.34380583964990075,1.410304783652412
NCT00175019,0.3470460792608081,1.4148819205813747
NCT00345956,0.348429500851546,1.4168406533428537
NCT01196988,0.35358224509442315,1.4241601123177199
NCT01132690,0.3556755210931558,1.4271443948729985
NCT00468442,0.3556755210931558,1.4271443948729985
NCT00073411,0.3556755210931558,1.4271443948729985
NCT03325894,0.3556755210931558,1.4271443948729985
NCT01521390,0.3578738516871789,1.4302851810366308
NCT02326272,0.36364117044693844,1.4385579244365023
NCT01123083,0.36406483917509697,1.4391675255680803
NCT00253175,0.36707133751412524,1.443500891207464
NCT00480324,0.3678115590931811,1.444569797281386
NCT01709110,0.37055262159129676,1.44853488517287
NCT01227668,0.3742873290753441,1.453954853948577
NCT00210860,0.3797926050039411,1.4619813503737806
NCT01644734,0.3801392608356754,1.4624882425882695
NCT01446237,0.382397377788759,1.465794443571904
NCT02820844,0.384030036758156,1.468189540673851
NCT00647920,0.38758279586630584,1.473414941235398
NCT02928406,0.38785171259004825,1.4738112204347722
NCT00500955,0.391616382580818,1.4793700903985034
NCT01051063,0.3938152364129827,1.4826265879599516
NCT00408421,0.39435982574263617,1.4834342304764028
NCT00356174,0.3960220443108604,1.4859020728775567
NCT00711126,0.39752420206989814,1.4881358094978665
NCT00703326,0.3976211208904274,1.4882800448547577
NCT00522379,0.39778185877691247,1.4885192870707946
NCT03379675,0.39935779792351295,1.490866952288634
NCT00766090,0.40350786494097984,1.4970670064762994
NCT04504812,0.4037075361035594,1.4973659574308913
NCT00243087,0.4067882869700559,1.5019860819739106
NCT00236587,0.4076828903890376,1.5033303650685794
NCT00527423,0.4081802084403486,1.5040781843328086
NCT00965081,0.4200351649721837,1.5220150762954228
NCT00195767,0.42314861063938564,1.5267611720619076
NCT00363142,0.42345455494133954,1.5272283474041173
NCT03447314,0.4247937189187872,1.5292749266390375
NCT00797420,0.435739554449316,1.5461060658614412
NCT02557399,0.4382250188618452,1.5499536369859797
NCT02585674,0.4452774090680232,1.5609231500134835
NCT00777179,0.4492070157642786,1.5670690316162414
NCT01657526,0.45130966893818875,1.5703675008424471
NCT01827839,0.45130966893818875,1.5703675008424471
NCT00882284,0.45409969920056914,1.5747549914625423
NCT00004578,0.4547443703300844,1.5757705178466976
NCT04366349,0.46235389849428205,1.58780712635678
NCT01156246,0.46235389849428205,1.58780712635678
NCT00373256,0.46235389849428205,1.58780712635678
NCT01255787,0.46235389849428205,1.58780712635678
NCT01084096,0.46261842544004567,1.5882271996842845
NCT01169259,0.46261842544004567,1.5882271996842845
NCT02554786,0.4679091723230494,1.5966523758747297
NCT00860288,0.4699213325785555,1.5998683307505563
NCT00689104,0.4772110131672194,1.6115734714002623
NCT00449670,0.4790294647855961,1.6145067059517284
NCT01669096,0.4828714922351957,1.6207216163167206
NCT00279318,0.48525991529716495,1.6245972116404068
NCT01024920,0.48533052637812085,1.6247119302557937
NCT00435461,0.4897762360078464,1.631951007223798
NCT01702480,0.49414443787637585,1.6390952911399626
NCT01849692,0.4977110765559713,1.6449517896035268
NCT00091650,0.5008650611390784,1.6501481324729377
NCT02513654,0.5027199723963358,1.6532118514049283
NCT00839657,0.5064969439669234,1.6594677923864443
NCT01989754,0.5098669327982732,1.6650696140494166
NCT02195349,0.5098669327982732,1.6650696140494166
NCT04079790,0.5224812194070109,1.6862063112907568
NCT04331899,0.5230982878258423,1.687247137050415
NCT00710021,0.527038754982784,1.6939087953827558
NCT00321373,0.5280261017282162,1.6955820966472797
NCT02573870,0.5284578500863366,1.6963143194901962
NCT00603304,0.5314372382343494,1.7013758346339536
NCT00071760,0.5333824696081575,1.7046886253136924
NCT00798967,0.5389721291402674,1.7142439349221117
NCT00452699,0.54182547223036,1.7191422459662138
NCT01827631,0.5484489572750658,1.7305667521785253
NCT00191399,0.548481391412084,1.7306228825279495
NCT01183689,0.5567884671903556,1.7450591766336387
NCT00805454,0.5602245552730102,1.7510656671795528
NCT00097825,0.5610611202194477,1.7525311602402196
NCT00074477,0.5624633874191532,1.7549904010560746
NCT01031160,0.5629346662267428,1.755817685765179
NCT04184622,0.5697180568766457,1.7677685709732005
NCT02172300,0.5697180568766457,1.7677685709732005
NCT03616912,0.5740417596201095,1.7754284243247718
NCT00107562,0.575113120181645,1.7773315676127155
NCT00088465,0.575113120181645,1.7773315676127155
NCT02171741,0.5797727218494666,1.7856325493644833
NCT00085943,0.58025109447913,1.7864869514477277
NCT00169546,0.58025109447913,1.7864869514477277
NCT00892775,0.5826537556030893,1.7907844348251838
NCT02561806,0.5901049641636951,1.8041777794712417
NCT00656994,0.5923874122189645,1.808300424607276
NCT01230827,0.5923874122189645,1.808300424607276
NCT00551317,0.6002430531351115,1.8225617259025262
NCT02275052,0.602567195104019,1.8268025443237121
NCT03899259,0.6078445604179025,1.8364687322748738
NCT00626392,0.6084798848367261,1.8376358564168698
NCT04426695,0.6084798848367261,1.8376358564168698
NCT01349049,0.6118249737766368,1.8437932044926961
NCT01998633,0.6118249737766368,1.8437932044926961
NCT04340466,0.617450712507481,1.8541951351728738
NCT02219503,0.6191821323830805,1.8574083063546682
NCT02901951,0.6204104620954682,1.8596912179624419
NCT00762411,0.6204104620954682,1.8596912179624419
NCT01327846,0.6204104620954682,1.8596912179624419
NCT01128634,0.6223638909771102,1.8633275429933986
NCT00383591,0.6223638909771102,1.8633275429933986
NCT00937326,0.6268297163488171,1.871667446827133
NCT00495157,0.6539760505580517,1.923172277655101
NCT01147718,0.6540685511972273,1.9233501805479676
NCT00390689,0.6553735414164386,1.9258617721665128
NCT04516746,0.6617551619949702,1.9381911902743192
NCT00420316,0.6624985834272951,1.9396326188731823
NCT02433366,0.6629477957654969,1.9405041215073717
NCT00528567,0.6629477957654969,1.9405041215073717
NCT00134563,0.663013017094689,1.9406306878928483
NCT03330106,0.666213196272125,1.9468510015618823
NCT01473602,0.6678548868903906,1.9500497535484447
NCT00502775,0.671356622362574,1.9568902818132399
NCT01909466,0.6749253729398231,1.9638864114316685
NCT01647542,0.6783074791571889,1.9705397286446527
NCT00144196,0.6828806832880518,1.9795720466467521
NCT02045836,0.6936995763103012,2.001105096697971
NCT01148459,0.6936995763103012,2.001105096697971
NCT00310388,0.6936995763103012,2.001105096697971
NCT01627340,0.6936995763103012,2.001105096697971
NCT02718898,0.7041545834824706,2.022136414553242
NCT00407979,0.7046855813836386,2.02321044987526
NCT00613574,0.7062375174759777,2.026352780912601
NCT00306384,0.7149511629389973,2.044086852626567
NCT00280397,0.7162990255615994,2.0468438585077684
NCT00534638,0.7170989310102667,2.048481795072615
NCT02660736,0.7312297186000124,2.0776339425138124
NCT01323803,0.7316157419087548,2.078436112460844
NCT00319020,0.7326086847289284,2.0805009056170256
NCT03524092,0.7410663109153505,2.0981716253941958
NCT00808444,0.7432703409184377,2.102801158549086
NCT01632007,0.7466730688642178,2.1099686063374197
NCT01856257,0.7466730688642178,2.1099686063374197
NCT03020537,0.7532884770151048,2.123973181770925
NCT04341441,0.7598502727037924,2.137956086146802
NCT03987919,0.761092198284565,2.140612917952961
NCT00132743,0.7644081029974321,2.147722767693626
NCT00619866,0.7647566878788743,2.1484715618815575
NCT00067119,0.7667809060128449,2.1528249415860263
NCT00866996,0.7683278603075525,2.1561578406317583
NCT01086449,0.7733278397818045,2.166965582305496
NCT02563067,0.7735310219835302,2.16740591587603
NCT03527173,0.7735310219835302,2.16740591587603
NCT01458951,0.7848179441279352,2.192007836506436
NCT01355081,0.7984886113265678,2.2221798117575813
NCT00468403,0.7984886113265678,2.2221798117575813
NCT02751905,0.7984886113265678,2.2221798117575813
NCT00632736,0.7984886113265678,2.2221798117575813
NCT00102882,0.8093429441821569,2.246431470785648
NCT00678886,0.8120574377668932,2.2525376784830033
NCT02430532,0.8124114250176848,2.2533351892491083
NCT03570749,0.8136769379101179,2.2561886191274056
NCT01017146,0.8259850431758703,2.2841296238348625
NCT00216528,0.8294841282229773,2.29213598695112
NCT03835481,0.830486678035153,2.2944351197593287
NCT01192191,0.8388316890927864,2.31366232022453
NCT00751881,0.8431153274484422,2.3235944705640112
NCT00370097,0.8652791359429335,2.3756691280755295
NCT01545232,0.8673890684421991,2.380686921317352
NCT01658579,0.8676167880525582,2.3812291121468605
NCT01379937,0.8814619852208737,2.4144269839425396
NCT01652729,0.8866394465249373,2.4269600028367897
NCT00633074,0.8881690866397992,2.4306752189616994
NCT02718326,0.8893255186237181,2.43348775546757
NCT00310843,0.8972042050474408,2.452736168947599
NCT00620022,0.9019193125910319,2.4643283915716654
NCT00363051,0.9029460196991683,2.4668598343508505
NCT04739410,0.9119790349437861,2.4892439627240743
NCT02741596,0.9182519299806882,2.504907806283454
NCT04288895,0.9198311979733876,2.508866852381122
NCT00989287,0.9229404707677975,2.516679743740993
NCT00435409,0.9331075202510579,2.5423974663744326
NCT04626076,0.9387706423634286,2.556836219306503
NCT00723528,0.9395886183533413,2.5589285055473296
NCT00043914,0.945673977891157,2.5745479824002158
NCT01752855,0.9460391035806045,2.5754881876434035
NCT04345692,0.9500492350537544,2.5858369700039643
NCT01808261,0.9506392273473036,2.5873630440303312
NCT00814099,0.9559481010175779,2.6011355534794394
NCT01235338,0.9563420724006593,2.602160528343151
NCT00321464,0.958825224598462,2.6086301181418907
NCT02793622,0.9645882144470862,2.6237070293467624
NCT00004992,0.9653672378213444,2.625751754790878
NCT04889209,0.9708272722773432,2.6401276606009696
NCT00930553,0.9754271101729725,2.65229979332017
NCT01049139,0.97648189747358,2.6550988814213428
NCT01435187,0.9779493697742505,2.6589980257287777
NCT00409617,0.9807306690403986,2.666403789034433
NCT02172521,0.9843293969356902,2.676016737548483
NCT00524576,0.9898467124114142,2.690821971123144
NCT01571453,0.9912126997645376,2.694500111479883
NCT01190176,1.036395835482383,2.819038404486397
NCT01134393,1.0411868108888085,2.832576753203966
NCT00077974,1.0423821882520035,2.8359647759136486
NCT02528357,1.0461389847776503,2.8466389563384396
NCT02771093,1.0526335079480564,2.865186683125441
NCT01021293,1.0558773666570915,2.8744960348481103
NCT00023595,1.0630195316684903,2.895099649478014
NCT04401579,1.0675151413553328,2.9081441871117364
NCT01458067,1.07090131016374,2.9180083456761947
NCT01433484,1.0713998025872198,2.9194633133432153
NCT00579982,1.0785097446316592,2.940294494794879
NCT00686049,1.0824383301000744,2.951868412697058
NCT04400838,1.0837681627121758,2.9557965148591845
NCT01931475,1.0910445392087593,2.9773824415734884
NCT01104701,1.1128412341491918,3.042991976332729
NCT00621322,1.1132279797941524,3.0441690678300595
NCT02262689,1.122257122753861,3.0717797684376063
NCT04340557,1.1354316123162187,3.112516653554837
NCT00660179,1.15358727144277,3.169542549874433
NCT03283267,1.1544004350496637,3.1721209547169056
NCT00688662,1.1558516834014836,3.176727832077246
NCT00903617,1.1615988699039352,3.195037643949588
NCT01349036,1.1649697703200428,3.2058259706449133
NCT02791191,1.1774512456476751,3.2460901639506408
NCT02570126,1.1832129531867284,3.2648471704234296
NCT00434850,1.1883581677582677,3.281688799401607
NCT00377572,1.2066705434994818,3.342337937821148
NCT00727506,1.2080560926753592,3.3469721210994394
NCT00883909,1.2081896014019229,3.3474190009156852
NCT00309634,1.2116348724915678,3.358971656412067
NCT03434379,1.2123045994743957,3.361222003840004
NCT00299871,1.225121730465664,3.404580498736286
NCT02132767,1.227613373023606,3.413074073480819
NCT00332566,1.22808345188536,3.4146788646160067
NCT02113813,1.230496088547677,3.422927190140101
NCT00006400,1.2359807609025883,3.441752402141591
NCT00558571,1.2461287855392673,3.4768572112815956
NCT01323660,1.2594282679492148,3.5234064669892833
NCT01087762,1.2673994064869614,3.551604263026846
NCT03642067,1.2938351650829922,3.6467456424966764
NCT00275210,1.2989486288167775,3.6654409021157592
NCT00532155,1.3060879832284313,3.691703420955015
NCT01044862,1.3130510970210396,3.717498876084181
NCT01178333,1.3219824340040693,3.750849823860429
NCT00831415,1.322284418903196,3.7519826949124924
NCT04562090,1.3433491156355712,3.831855365908886
NCT06110754,1.3701119783308038,3.93579139414637
NCT00699699,1.3709834366062517,3.9392227670592357
NCT00247390,1.3722937976709007,3.9443879545894123
NCT02265705,1.373697757780084,3.9499296071521033
NCT00606684,1.3845647077998806,3.9930873666729294
NCT05782231,1.3941192485020766,4.031422327285609
NCT00014911,1.4034343196949033,4.0691507619909
NCT00493818,1.4050747132200265,4.075831248368882
NCT00283686,1.413896019553616,4.111944453015075
NCT00708214,1.4556464627117658,4.287254119867649
NCT01456130,1.4744072060743576,4.368445417324189
NCT01059864,1.481835253886053,4.4010152541437275
NCT01913405,1.4923573182945293,4.447567503496141
NCT01009827,1.5022354661623198,4.491718941146384
NCT01206062,1.5240472656773862,4.590767703160805
NCT02834390,1.5258005135234267,4.598823516603278
NCT00456625,1.5264485189230659,4.601804544830904
NCT01525602,1.5936502423800714,4.921681509708761
NCT01433419,1.5965835557558568,4.936139538510382
NCT01318902,1.6236368941223056,5.071501330195756
NCT00630825,1.6299798343529734,5.103771796638431
NCT02973087,1.6357149388448124,5.1331265570438385
NCT00891865,1.6427257930232515,5.169240606057205
NCT02039947,1.6917953004895552,5.42921904049775
NCT01023308,1.7019106365851173,5.484416113655699
NCT01322217,1.7056254917659042,5.5048278150527405
NCT02124798,1.7368316777636355,5.679320968365281
NCT01540903,1.7469340218743823,5.7369862097294915
NCT00650091,1.7508335666524473,5.759401520695118
NCT01243671,1.759762628539906,5.811057851390121
NCT01702493,1.7839995922303309,5.953620918725436
NCT00544271,1.7876269313758595,5.975255935992039
NCT04311177,1.7911097858183913,5.9961031655334365
NCT00052910,1.8105543907382937,6.113835946887653
NCT01452347,1.8144066389632332,6.137433382970459
NCT01165203,1.8275714894548605,6.218765966848274
NCT00005487,1.8344034025352463,6.261397497036517
NCT00062790,1.8430169807152443,6.315563480462142
NCT01523587,1.8511408223567916,6.36707908704774
NCT00408993,1.8793353624159121,6.549150603714439
NCT00116844,1.9024902898484037,6.7025650059888955
NCT03888755,1.9551786880281008,7.065181374242325
NCT00367835,1.9623304024299595,7.115890646609494
NCT00358813,1.9779353781707059,7.227804885959072
NCT02349802,1.9957943272176366,7.358045402937007
NCT00289211,2.013254284308896,7.487644666391655
NCT00543855,2.0168209675390654,7.514398405751804
NCT00929331,2.033241444838449,7.6388070434300355
NCT00377585,2.063285157590633,7.871787441871616
NCT01154114,2.1163802819345454,8.301035631800605
NCT01158742,2.129584280183206,8.411369311591299
NCT00038506,2.146541162176898,8.555216057822342
NCT00440947,2.171976002847006,8.775607544950285
NCT02564055,2.227326782824846,9.275038717004053
NCT02149108,2.337548440548081,10.355817514998249
NCT01742234,2.34431132125204,10.426090027919958
NCT00532298,2.3870968722629646,10.881856621880594
NCT02836496,2.3932038712541686,10.948515444802652
NCT00444509,2.4445615651650376,11.525495312297064
NCT00391274,2.531396003184151,12.571043109193983
NCT03464136,2.53343695047395,12.59672614550416
NCT01101568,2.541825995070656,12.702845139043562
NCT00256867,2.542937034129256,12.716966339298297
NCT00044460,2.5641353089251235,12.989421675245687
NCT00387088,2.6212842859115577,13.75337551399886
NCT00956436,2.633053576312391,13.916199264946465
NCT01577680,2.639328297858476,14.00379406941799
NCT00520936,2.6533210216767613,14.20112265476387
NCT00097695,2.738918751693925,15.470248869577249
NCT00306943,2.7994383310605016,16.435412917211913
NCT01499043,2.8132955775701705,16.664747790639936
NCT00017953,2.8397574201492812,17.111614100844697
NCT01328041,2.9066838757227247,18.296025962083487
NCT00129259,2.9430812451659025,18.974220558761964
NCT00000620,2.9470868859434094,19.050376895990137
NCT03444870,3.0756319111854875,21.663567037493127
NCT00274053,3.0810117195832394,21.780426937452514
NCT00140712,3.1139022121558075,22.50870700054571
NCT01114880,3.1256314901361226,22.774272281825997
NCT01117051,3.181879025059565,24.09198048255086
NCT01147926,3.2863883502500353,26.746091492858056
NCT00307541,3.3268916139147535,27.851633381926124
NCT00645905,3.356051775817742,28.675748794382688
NCT00265148,3.4130592946388867,30.357976333951253
NCT01736176,3.432008194761183,30.938711363963453
NCT00878644,3.940938016447398,51.46685542229082
NCT01502423,4.4203830000696005,83.12811733685544
NCT01433393,5.524246150129144,250.69727865746978
